"day","year","month","date","time","address","district","accident_types","suspect_vehicle","victim_vehicle","lat","long"
"Saturday","2020","6","16","Evening","veteran utara","makassar","TK","R2","Rro","-5.1392193","119.4233132"
"Tuesday","2020","6","18","Afternoon","cendrawasih","mamajang","OC","R2","NOV","-5.167086","119.4118044"
"Thursday","2020","6","22","Night","metro tanjung bunga","mariso","OC","R2","NOV","-5.1523252","119.4054678"
"Monday","2020","6","23","Evening","manyikkoaya","biringkanaya","OC","R2","NOV","-5.0770234","119.530081"
"Tuesday","2020","6","23","Night","selayar","biringkanaya","OC","R2","NOV","-5.1119966","119.5406255"
"Tuesday","2020","6","24","Afternoon","veteran utara","bontoala","TK","TR","R2","-5.1392193","119.4233132"
"Wednesday","2020","6","22","Night","gunung bawakaraeng","bontoala","TK","R3","R2","-5.1348657","119.4243319"
"Monday","2020","6","24","Evening","poros perumnas sudiang","biringkanaya","TM","R2","NOV","-5.102836","119.532664"
"Wednesday","2020","6","23","Morning","gunung bawakaraeng","bontoala","TK","B2","R2","-5.1348657","119.4243319"
"Tuesday","2020","6","24","Morning","urip sumuharjo","panakkukang","TK","R2","M","-5.1348243","119.4316818"
"Wednesday","2020","6","25","Afternoon","tamangapa raya","manggala","TL","R3","R2","-5.1767373","119.4843844"
"Thursday","2020","6","27","Evening","pettarani","rappocini","OC","R2","NOV","-5.1510383","119.4374766"
"Saturday","2020","6","28","Evening","veteran selatan","mamajang","TM","R2","NOV","-5.162773","119.4212589"
"Sunday","2020","6","28","Night","kapasa raya","biringkanaya","OC","R2","NOV","-5.0945064","119.4925577"
"Sunday","2020","6","26","Night","urip sumuharjo","panakkukang","TK","R2","R3","-5.1348243","119.4316818"
"Friday","2020","6","28","Morning","sungai saddang","ujung pandang","OC","R2","NOV","-5.1468435","119.4250654"
"Sunday","2020","6","29","Morning","pettarani","panakkukang","TL","R3","R2","-5.1487126","119.4380057"
"Monday","2020","6","28","Evening","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Sunday","2020","7","1","Afternoon","perintis kemerdekaan","tamalanrea","TL","R4","R2","-5.1402715","119.4832943739"
"Wednesday","2020","7","1","Morning","tallasa city","tamalanrea","OC","R2","NOV","-5.1104433","119.48728279128"
"Wednesday","2020","7","2","Evening","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Thursday","2020","7","2","Morning","btn minasa  upa","rappocini","TK","R4","R4","-5.1826567","119.45920482648"
"Thursday","2020","7","1","Night","sungai saddang","ujung pandang","TK","R4","R2","-5.1468435","119.4250654"
"Wednesday","2020","7","3","Evening","sam ratulangi","mamajang","TK","R2","R4","-5.1545939","119.4163683"
"Friday","2020","7","3","Night","arung teko","biringkanaya","T","R2","NOV","-5.0741882","119.5291925"
"Friday","2020","7","2","Morning","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Thursday","2020","7","1","Evening","tamalate i","rappocini","TL","R2","NOV","-5.1675882","119.4479146"
"Wednesday","2020","7","2","Night","boulevard","panakkukang","TK","R4","R4","-5.1557546","119.4411023"
"Thursday","2020","7","4","Afternoon","barawaja","panakkukang","OC","R2","NOV","-5.1357031","119.4402319"
"Saturday","2020","7","5","Evening","dr. leimena","panakkukang","OC","R2","NOV","-5.1466131","119.469989"
"Sunday","2020","7","5","Morning","kerung-kerung","makassar","TL","R2","R2","-5.1402349","119.4257622"
"Sunday","2020","6","12","Night","haji bau","ujung pandang","TK","R4","R2","-5.1484105","119.414444"
"Friday","2020","7","6","Afternoon","veteran utara","makassar","TK","TR","R2","-5.1392193","119.4233132"
"Monday","2020","7","6","Morning","balang baru 1","tamalate","TM","B2","NOV","-5.1914627","119.4195901"
"Monday","2020","7","6","Afternoon","toddopuli vii","manggala","TK","R2","R2","-5.1667949","119.4547004"
"Monday","2020","7","6","Evening","perintis kemerdekaan","biringkanaya","TM","R2","NOV","-5.117784","119.5110136"
"Monday","2020","7","8","Morning","veteran selatan","mamajang","TL","R2","NOV","-5.162773","119.4212589"
"Wednesday","2020","7","10","Morning","pettarani","panakkukang","TK","R4","R4","-5.1487126","119.4380057"
"Friday","2020","7","11","Morning","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Saturday","2020","7","11","Morning","pettarani","panakkukang","OC","R2","NOV","-5.1487126","119.4380057"
"Saturday","2020","7","12","Evening","goa ria","biringkanaya","TL","R2","R2","-5.0810812","119.5253813"
"Sunday","2020","7","13","Evening","urip sumuharjo","panakkukang","TK","R2","R4","-5.1348243","119.4316818"
"Monday","2020","7","11","Afternoon","kesejahteraan selatan","tamalanrea","TK","R4","R2","-5.1378452","119.5096493"
"Saturday","2020","7","14","Evening","teuku umar raya","tallo","TL","R2","NOV","-5.1175544","119.4319332"
"Tuesday","2020","6","15","Morning","peternakan 5","manggala","OC","R2","NOV","-5.1710663","119.4825044"
"Monday","2020","3","13","Afternoon","batara bira","biringkanaya","OC","R2","NOV","-5.0884975","119.5063692"
"Friday","2020","7","15","Morning","metro tanjung bunga","tamalate","TK","R4","R4","-5.1661576","119.3917443"
"Wednesday","2020","7","16","Morning","pongtiku","tallo","TK","R2","R2","-5.1253535","119.4317971"
"Thursday","2020","7","16","Afternoon","perintis kemerdekaan iv","tamalanrea","OC","R2","NOV","-5.1441221","119.4902404"
"Thursday","2020","7","16","Evening","ade irma nasution","tallo","TK","R2","R2","-5.1214728","119.4361603"
"Thursday","2020","7","10","Afternoon","ade irma nasution","tallo","TK","R2","R2","-5.1214728","119.4361603"
"Friday","2020","7","17","Morning","tamalanrea raya","tamalanrea","OC","R2","NOV","-5.1358197","119.5070307"
"Friday","2020","7","16","Afternoon","cendrawasih","mariso","TL","R4","R2","-5.155219","119.4137008"
"Thursday","2020","7","17","Evening","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Friday","2020","7","18","Afternoon","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Saturday","2020","7","18","Morning","daeng tata raya","tamalate","TL","R2","R2","-5.1850019","119.423432"
"Saturday","2020","7","19","Night","sultan alauddin","tamalate","OC","R2","NOV","-5.1682367","119.4209823"
"Sunday","2020","7","20","Evening","borong raya","manggala","TL","R2","R2","-5.1620883","119.4635886"
"Monday","2020","7","20","Afternoon","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Monday","2020","7","21","Afternoon","penghibur","ujung pandang","TK","R2","R4","-5.1475209","119.4090861"
"Tuesday","2020","7","21","Morning","gunung latimojong","makassar","TK","R2","R4","-5.1405404","119.4208275"
"Tuesday","2020","7","15","Evening","perintis kemerdekaan","biringkanaya","TL","R2","R2","-5.117784","119.5110136"
"Wednesday","2020","7","22","Afternoon","perintis kemerdekaan","tamalanrea","TK","R2","R4","-5.1402715","119.4832943739"
"Wednesday","2020","7","22","Afternoon","letjen hertasning","rappocini","OC","R2","NOV","-5.1630661","119.4444202"
"Wednesday","2020","7","16","Afternoon","parumpa","biringkanaya","TL","R2","Rro","-5.117091","119.5096487"
"Thursday","2020","7","23","Evening","perintis kemerdekaan","biringkanaya","TL","R2","R2","-5.117784","119.5110136"
"Thursday","2020","5","7","Afternoon","daeng tata raya iii","tamalate","TM","R2","NOV","-5.1850019","119.423432"
"Thursday","2020","7","17","Afternoon","poros tamalanrea indah","tamalanrea","OC","R2","NOV","-5.1264839","119.5000076"
"Friday","2020","7","24","Afternoon","tamangapa raya","manggala","OC","R2","NOV","-5.1767373","119.4843844"
"Friday","2020","7","20","Afternoon","macan","mamajang","TK","R4","Rro","-5.1604258","119.4199297"
"Monday","2020","7","26","Evening","juanda","tallo","TK","R2","R2","-5.12158","119.437594"
"Sunday","2020","7","26","Morning","perintis kemerdekaan","panakkukang","TL","R4","R2","-5.1451058","119.4735564"
"Sunday","2020","7","26","Evening","paccerakkang","biringkanaya","OC","R2","NOV","-5.1239434","119.5224673"
"Sunday","2020","7","25","Evening","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Saturday","2020","7","30","Afternoon","veteran utara","makassar","TM","R4","NOV","-5.1392193","119.4233132"
"Thursday","2020","7","31","Evening","pettarani","panakkukang","TK","R4","R4","-5.1487126","119.4380057"
"Friday","2020","7","31","Morning","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Friday","2020","7","31","Afternoon","toddopuli raya","panakkukang","T","R2","NOV","-5.1634474","119.4522972"
"Friday","2020","7","31","Night","veteran utara","makassar","TK","R2","R2","-5.1392193","119.4233132"
"Friday","2020","8","1","Evening","poros perumnas sudiang","biringkanaya","TL","R2","R2","-5.102836","119.532664"
"Saturday","2020","7","31","Afternoon","manuruki raya","biringkanaya","TK","R2","R2","-5.1109833","119.5252003"
"Friday","2020","8","2","Afternoon","veteran utara","bontoala","TK","R2","R2","-5.1392193","119.4233132"
"Sunday","2020","8","2","Evening","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Sunday","2020","8","3","Afternoon","perintis kemerdekaan","tamalanrea","TK","R2","R4","-5.1402715","119.4832943739"
"Monday","2020","7","31","Morning","nuri baru","mariso","TK","R2","R2","-5.1676353","119.4072099"
"Friday","2020","8","3","Morning","haji kalla","panakkukang","TK","R2","R2","-5.1399514","119.4581721"
"Monday","2020","8","4","Morning","urip sumuharjo","panakkukang","T","R2","NOV","-5.1348243","119.4316818"
"Tuesday","2020","8","4","Afternoon","jenderal sudirman","ujung pandang","TL","R2","R2","-5.1345222","119.4137962"
"Tuesday","2020","8","4","Evening","manyikkoaya","biringkanaya","OC","R2","NOV","-5.0770234","119.530081"
"Tuesday","2020","7","28","Afternoon","galangan kapal","tallo","TK","B2","R4","-5.112275","119.4309818"
"Tuesday","2020","8","4","Morning","toddopuli raya timur","panakkukang","TK","R2","R2","-5.1634968","119.4533003"
"Tuesday","2020","8","6","Evening","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Thursday","2020","8","4","Morning","bandang","bontoala","TM","R2","NOV","-5.1329092","119.4213666"
"Tuesday","2020","8","4","Afternoon","kima raya","biringkanaya","OC","R2","NOV","-5.1103799","119.5032456"
"Tuesday","2020","8","6","Afternoon","abdullah daeng sirua","panakkukang","TK","R4","R2","-5.1513443","119.4494392"
"Thursday","2020","8","7","Afternoon","perintis kemerdekaan","biringkanaya","TK","R4","R4","-5.117784","119.5110136"
"Friday","2020","8","9","Morning","urip sumuharjo","panakkukang","TL","R2","R2","-5.1348243","119.4316818"
"Sunday","2020","8","9","Afternoon","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Sunday","2020","8","8","Afternoon","veteran selatan","mamajang","TK","R2","R4","-5.162773","119.4212589"
"Saturday","2020","8","9","Morning","kesadaran raya","panakkukang","TL","R4","R2","-5.1456092","119.4688134"
"Sunday","2020","8","7","Night","letjen hertasning","rappocini","OC","R2","NOV","-5.1630661","119.4444202"
"Friday","2020","8","7","Evening","poros perumnas sudiang","biringkanaya","TL","R2","NOV","-5.102836","119.532664"
"Friday","2020","8","10","Evening","urip sumuharjo","panakkukang","TL","R2","R2","-5.1348243","119.4316818"
"Monday","2020","8","11","Morning","perintis kemerdekaan","biringkanaya","TK","R2","Rro","-5.117784","119.5110136"
"Tuesday","2020","8","11","Afternoon","waduk tunggu pampang","manggala","OC","R2","NOV","-5.16941925","119.46930765543"
"Tuesday","2020","8","12","Evening","sanrangan","biringkanaya","TK","R2","R2","-5.1063304","119.5203592"
"Wednesday","2020","8","13","Evening","perintis kemerdekaan","biringkanaya","TK","R2","TR","-5.117784","119.5110136"
"Thursday","2020","8","14","Afternoon","pajaiang","biringkanaya","TL","R2","R2","-5.1048027","119.5252166"
"Friday","2020","8","8","Night","sultan alauddin","tamalate","TL","R2","R2","-5.1682367","119.4209823"
"Saturday","2020","8","16","Morning","andalas","bontoala","TL","R2","R2","-5.1225458","119.417918"
"Sunday","2020","8","15","Night","datu musseng","ujung pandang","TL","R4","NOV","-5.1434702","119.409872"
"Saturday","2020","8","16","Afternoon","adyaksa","panakkukang","TK","R4","R2","-5.1572501","119.4479499"
"Sunday","2020","8","17","Morning","perintis kemerdekaan","biringkanaya","TK","R2","R4","-5.117784","119.5110136"
"Monday","2020","8","17","Afternoon","insinyur sutami","tamalanrea","OC","R4","NOV","-5.085731","119.4904613"
"Monday","2020","8","17","Afternoon","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Monday","2020","8","1","Afternoon","tamalanrea raya","tamalanrea","TK","R4","R4","-5.1358197","119.5070307"
"Saturday","2020","8","18","Night","paccinang raya","panakkukang","TK","R4","R4","-5.1499857","119.4690402"
"Tuesday","2020","8","19","Afternoon","barawaja","panakkukang","TK","R4","R2","-5.1357031","119.4402319"
"Wednesday","2020","8","19","Morning","urip sumuharjo","panakkukang","T","R2","NOV","-5.1348243","119.4316818"
"Wednesday","2020","8","19","Morning","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Wednesday","2020","8","19","Afternoon","daeng tata raya i","tamalate","TL","R2","R2","-5.1850019","119.423432"
"Wednesday","2020","8","17","Afternoon","bambapuang","makassar","TM","R2","NOV","-5.1385135","119.4215862"
"Monday","2020","8","18","Morning","g. batu putih","makassar","TK","R4","R2","-5.1468769","119.4185684"
"Tuesday","2020","8","19","Afternoon","mesjid raya","bontoala","TL","R4","R2","-5.1333841","119.4274196"
"Wednesday","2020","8","10","Evening","pandang raya","panakkukang","TK","R2","R2","-5.1575506","119.4492175"
"Monday","2020","8","20","Afternoon","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Thursday","2020","8","21","Evening","kumala ii","tamalate","TK","B2","R2","-5.1710062","119.4195533"
"Friday","2020","8","17","Morning","biring romang","tamalanrea","TM","R2","NOV","-5.1201558","119.5040303"
"Monday","2020","8","22","Evening","metro tanjung bunga","tamalate","TK","R2","R2","-5.1661576","119.3917443"
"Saturday","2020","8","22","Evening","borong raya","manggala","TL","R4","R2","-5.1620883","119.4635886"
"Saturday","2020","8","21","Morning","komp. unhas","tamalanrea","OC","R2","NOV","-5.1319958","119.4870324"
"Friday","2020","8","23","Afternoon","monginsidi","makassar","OC","R2","NOV","-5.1486033","119.4231664"
"Sunday","2020","8","24","Evening","kima raya i","biringkanaya","TK","R2","R2","-5.1103799","119.5032456"
"Monday","2020","8","25","Afternoon","haji bau","ujung pandang","TK","R4","R4","-5.1484105","119.414444"
"Tuesday","2020","8","16","Morning","penghibur","ujung pandang","TL","R2","NOV","-5.1475209","119.4090861"
"Sunday","2020","8","24","Evening","gunung merapi","ujung pandang","OC","R2","NOV","-5.1455806","119.4177389"
"Monday","2020","8","23","Morning","kelapa iii","panakkukang","TL","R3","R2","-5.1471038","119.4351241"
"Sunday","2020","8","25","Evening","banta bantaeng","rappocini","TK","R2","R2","-5.1595024","119.4238876"
"Tuesday","2020","8","25","Morning","daeng tata raya","tamalate","TL","R2","R2","-5.1850019","119.423432"
"Tuesday","2020","8","26","Night","perintis kemerdekaan","biringkanaya","OC","R2","NOV","-5.117784","119.5110136"
"Wednesday","2020","8","22","Night","pasar ikan","ujung pandang","TL","R2","R2","-5.1373084","119.4054099"
"Tuesday","2020","8","25","Evening","ir. juanda","tallo","TL","R2","R2","-5.1214892","119.4381968"
"Thursday","2020","8","27","Afternoon","jenderal ahmad yani","ujung pandang","TM","R2","NOV","-5.1329527","119.4103466"
"Wednesday","2020","8","26","Morning","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Tuesday","2020","8","25","Night","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Saturday","2020","8","15","Night","veteran utara","bontoala","TL","R2","NOV","-5.1392193","119.4233132"
"Wednesday","2020","8","26","Afternoon","veteran utara","makassar","TK","R2","R2","-5.1392193","119.4233132"
"Thursday","2020","8","27","Afternoon","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Thursday","2020","8","27","Evening","perintis kemerdekaan","biringkanaya","TK","TR","R4","-5.117784","119.5110136"
"Wednesday","2020","8","26","Night","bandang","bontoala","TK","R2","R2","-5.1329092","119.4213666"
"Sunday","2020","8","30","Night","sultan alauddin","rappocini","OC","R2","NOV","-5.176566","119.4363938"
"Friday","2020","8","28","Evening","minasa upa","rappocini","TL","R2","NOV","-5.1852162","119.4521952"
"Friday","2020","8","28","Afternoon","urip sumuharjo","panakkukang","TL","R2","R2","-5.1348243","119.4316818"
"Friday","2020","8","28","Evening","perintis kemerdekaan","biringkanaya","TL","R2","R2","-5.117784","119.5110136"
"Sunday","2020","8","16","Morning","cendrawasih","mariso","TL","R4","R2","-5.155219","119.4137008"
"Monday","2020","8","31","Afternoon","kapasa raya","tamalanrea","TL","R4","R2","-5.1029771","119.4940907"
"Saturday","2020","8","29","Evening","kesadaran raya","panakkukang","OC","R2","NOV","-5.1456092","119.4688134"
"Monday","2020","8","31","Evening","lamadukelleng","ujung pandang","TL","B","R2","-5.1414467","119.4107642"
"Monday","2020","8","31","Night","pengayoman","panakkukang","OC","R2","NOV","-5.1592732","119.4466246"
